Date,ID,Focal_Desc,Scan,Activity ,NN_Desc,DistNN,NumNN,Lat,Lon,EdgeType,AnthDist,RivDist,RivDistBuff,BananaDist,LodgeDist,YardDist,CabinDist,CampDist,Collector
20180714,HB1286,AM,7,L,AM,8,0,10.43929604,-83.78594097,a,43.78,124.74,114.74,92.24,86.33,0,181.88,0,CARRIE
20180714,HB1286,AM,11,L,A,8,0,10.43929604,-83.78594097,a,43.78,124.74,114.74,92.24,86.33,0,181.88,0,CARRIE
20180715,HB1292,AF,1,F,A,8,0,10.43919001,-83.785818,a,26.7,142.58,132.58,104.88,79.08,14.4,195.53,14.4,CARRIE
20180715,HB1292,AF,2,F,A,8,0,10.43919001,-83.785818,a,26.7,142.58,132.58,104.88,79.08,14.4,195.53,14.4,CARRIE
20180720,HB1293,AM,12,L,A,8,0,10.44293898,-83.78489499,a,58.18,216.52,206.52,452.88,501.49,358.37,186.01,186.01,CARRIE
20180720,HB1294,AF,1,F,AF,8,0,10.442943,-83.78485501,a,61.65,220.19,210.19,455.31,503.41,360.77,189.72,189.72,CARRIE
20180720,HB1294,AF,2,R,AF,8,0,10.442943,-83.78485501,a,61.65,220.19,210.19,455.31,503.41,360.77,189.72,189.72,CARRIE
20180720,HB1294,AF,3,R,AF,8,0,10.442943,-83.78485501,a,61.65,220.19,210.19,455.31,503.41,360.77,189.72,189.72,CARRIE
20180722,HB1306,AF,2,R,AM,8,0,10.43934097,-83.78586897,a,38.62,127.28,117.28,100.5,93.04,2.84,178.11,2.84,CARRIE
20180723,HB1314,AM,5,F,AF,8,0,10.44275399,-83.78493698,a,40.7,223.01,213.01,432.64,480.69,338.09,170.14,170.14,CARRIE
20180723,HB1315,AM,1,R,AM,8,0,10.44278299,-83.78468402,a,62.91,245.06,235.06,449.13,493.85,354.65,195.26,195.26,CARRIE
20180723,HB1315,AM,2,R,AM,8,0,10.44278299,-83.78468402,a,62.91,245.06,235.06,449.13,493.85,354.65,195.26,195.26,CARRIE
20180723,HB1315,AM,3,R,AM,8,0,10.44278299,-83.78468402,a,62.91,245.06,235.06,449.13,493.85,354.65,195.26,195.26,CARRIE
20180723,HB1315,AM,4,R,AM,8,0,10.44278299,-83.78468402,a,62.91,245.06,235.06,449.13,493.85,354.65,195.26,195.26,CARRIE
20180723,HB1316,AF,2,R,AM,8,0,10.44257797,-83.78458897,a,54.73,265.59,255.59,435.58,477.16,341.43,194.33,194.33,CARRIE
20180723,HB1316,AF,3,R,AM,8,0,10.44257797,-83.78458897,a,54.73,265.59,255.59,435.58,477.16,341.43,194.33,194.33,CARRIE
20180723,HB1316,AF,4,R,AM,8,0,10.44257797,-83.78458897,a,54.73,265.59,255.59,435.58,477.16,341.43,194.33,194.33,CARRIE
20180724,HB1320,AM,13,R,A,8,0,10.43951397,-83.78630399,b,89.91,80.08,70.08,59.3,94.32,0,157.38,0,CARRIE
20180724,HB1321,AM,1,R,A,8,0,10.44190398,-83.78234203,i,114.93,476.29,466.29,566.7,555.25,477.22,418.98,418.98,CARRIE
20180724,HB1321,AM,9,R,AM,8,0,10.44190398,-83.78234203,i,114.93,476.29,466.29,566.7,555.25,477.22,418.98,418.98,CARRIE
20180724,HB1321,AM,10,L,AM,8,0,10.44190398,-83.78234203,i,114.93,476.29,466.29,566.7,555.25,477.22,418.98,418.98,CARRIE
20180724,HB1325,AM,3,R,A,8,0,10.44476498,-83.78641899,r,170.19,47.93,37.93,605.24,673.85,521.16,307.5,307.5,CARRIE
20180724,HB1325,AM,4,L,A,8,0,10.44476498,-83.78641899,r,170.19,47.93,37.93,605.24,673.85,521.16,307.5,307.5,CARRIE
20180724,HB1326,AF,8,R,A,8,0,10.44472097,-83.78635604,r,178.57,49.41,39.41,600.9,669.05,516.29,303.35,303.35,CARRIE
20180724,HB1326,AF,12,L,A,8,0,10.44472097,-83.78635604,r,178.57,49.41,39.41,600.9,669.05,516.29,303.35,303.35,CARRIE
20180724,HB1326,AF,15,L,A,8,0,10.44472097,-83.78635604,r,178.57,49.41,39.41,600.9,669.05,516.29,303.35,303.35,CARRIE
20180725,HB1335,AF,1,F,J,8,0,10.43865097,-83.78658403,a,103.68,143.41,133.41,31.53,0.42,45.79,254.65,0.42,CARRIE
20180728,HB1350,AM,14,R,AF,8,0,10.43544296,-83.78641203,r,173.47,59.96,49.96,376.1,278.04,391.57,607.41,278.04,CARRIE
20180728,HB1350,AM,15,R,AF,8,0,10.43544296,-83.78641203,r,173.47,59.96,49.96,376.1,278.04,391.57,607.41,278.04,CARRIE
20180728,HB1350,AM,16,R,AF,8,0,10.43544296,-83.78641203,r,173.47,59.96,49.96,376.1,278.04,391.57,607.41,278.04,CARRIE
20180729,HB1362,AF,3,F,AM,8,0,10.43606197,-83.78632201,i,169.54,107.31,97.31,310.34,209.06,322.88,538.59,209.06,CARRIE
20180731,HB1381,AM,10,L,AM,8,0,10.43979501,-83.78533001,a,5.08,159.71,149.71,169.97,163.15,75.74,153.8,75.74,CARRIE
20180731,HB1383,AF,1,F,A,8,0,10.43819298,-83.78542003,a,1.39,254.04,244.04,167.67,67.03,123.59,312.74,67.03,CARRIE
20180731,HB1383,AF,2,F,A,8,0,10.43819298,-83.78542003,a,1.39,254.04,244.04,167.67,67.03,123.59,312.74,67.03,CARRIE
20180731,HB1383,AF,3,F,A,8,0,10.43819298,-83.78542003,a,1.39,254.04,244.04,167.67,67.03,123.59,312.74,67.03,CARRIE
20180731,HB1383,AF,4,F,AF,8,0,10.43819298,-83.78542003,a,1.39,254.04,244.04,167.67,67.03,123.59,312.74,67.03,CARRIE
20180731,HB1383,AF,5,F,AF,8,0,10.43819298,-83.78542003,a,1.39,254.04,244.04,167.67,67.03,123.59,312.74,67.03,CARRIE
20180731,HB1383,AF,6,F,AF,8,0,10.43819298,-83.78542003,a,1.39,254.04,244.04,167.67,67.03,123.59,312.74,67.03,CARRIE
20180801,HB1388,AM,1,R,AF,8,0,10.43545897,-83.78682199,r,168.35,27.23,17.23,370.31,281.08,393.96,608.41,281.08,CARRIE
20180801,HB1389,AM,1,R,AF,8,0,10.43545897,-83.78682199,r,168.35,27.23,17.23,370.31,281.08,393.96,608.41,281.08,CARRIE
20180801,HB1389,AM,5,R,AF,8,0,10.43545897,-83.78682199,r,168.35,27.23,17.23,370.31,281.08,393.96,608.41,281.08,CARRIE
20180802,HB1399,AM,4,R,A,8,0,10.43611703,-83.78622402,i,157.22,119.45,109.45,306.42,202.64,316.84,532.22,202.64,CARRIE
20180805,HB1413,AM,4,L,AF,8,0,10.44524702,-83.78720404,b,69.19,32.88,22.88,657.96,731.12,581.45,364.33,364.33,CARRIE
20180805,HB1413,AM,5,R,AF,8,0,10.44524702,-83.78720404,b,69.19,32.88,22.88,657.96,731.12,581.45,364.33,364.33,CARRIE
20180805,HB1413,AM,6,R,AF,8,0,10.44524702,-83.78720404,b,69.19,32.88,22.88,657.96,731.12,581.45,364.33,364.33,CARRIE
20180805,HB1414,AF,15,R,A,8,0,10.44553896,-83.78691,b,83.68,16.98,6.98,689.48,760.71,609.49,392.77,392.77,CARRIE
20180805,HB1420,AM,6,L,A,8,0,10.44625704,-83.78592001,r,153.15,27.18,17.18,774.87,840.86,688.06,478.4,478.4,CARRIE
20180806,HB1427,AM,2,F,AF,8,0,10.436514,-83.78632402,i,150.54,117.8,107.8,261.2,159.18,272.89,488.63,159.18,CARRIE
20180806,HB1427,AM,3,F,AF,8,0,10.436514,-83.78632402,i,150.54,117.8,107.8,261.2,159.18,272.89,488.63,159.18,CARRIE
20180806,HB1427,AM,4,F,AF,8,0,10.436514,-83.78632402,i,150.54,117.8,107.8,261.2,159.18,272.89,488.63,159.18,CARRIE
20180807,HB1432,AF,3,F,A,8,0,10.44286204,-83.78262199,i,186.51,365.99,355.99,603.54,611.83,515.84,408,408,CARRIE
20180808,HB1436,AM,8,L,AF,8,0,10.43931297,-83.78596896,a,47.35,121.24,111.24,89.32,87.47,0,179.67,0,CARRIE
20180808,HB1439,AF,4,L,A,8,0,10.44101299,-83.78612302,b,3.79,82.18,72.18,202.93,261.24,109.9,0,0,CARRIE
20180808,HB1440,AM,2,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,6,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,7,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,8,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,9,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,10,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,11,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1440,AM,12,R,A,8,0,10.44191798,-83.78638504,b,41.7,86.84,76.84,292.47,359,206.24,2.01,2.01,CARRIE
20180808,HB1441,AM,12,L,AF,8,0,10.44191002,-83.78638303,b,41,86.55,76.55,291.64,358.12,205.36,1.13,1.13,CARRIE
20180808,HB1442,AF,11,F,AF,8,0,10.442382,-83.78644497,a,77.54,114.37,104.37,342.44,410.26,257.65,47.72,47.72,CARRIE
20170602,HB2001,AM,8,R,AF,8,0,10.44575002,-83.78471604,r,294.73,48.25,38.25,748.47,805.39,656.02,457.87,457.87,Madison Azzara
20170602,HB2002,AM,1,F,A,8,0,10.44658796,-83.78408999,r,331.77,57.47,47.47,858.46,912.69,765.16,569.83,569.83,Madison Azzara
20170603,HB2006,AM,13,R,AF,8,0,10.44159997,-83.78255703,i,127.74,472.77,462.77,529.63,515.31,439,391.9,391.9,Madison Azzara
20170603,HB2006,AM,15,L,AF,8,0,10.44159997,-83.78255703,i,127.74,472.77,462.77,529.63,515.31,439,391.9,391.9,Madison Azzara
20170603,HB2007,J,2,L,AF,8,0,10.44138397,-83.7833,i,109.5,388.14,378.14,447.14,439.81,358.4,308.97,308.97,Madison Azzara
20170604,HB2009,AM,1,F,AF,8,0,10.44281602,-83.78480597,a,55.8,231.64,221.64,445.56,492.19,351,185.87,185.87,Madison Azzara
20170604,HB2009,AM,2,R,AF,8,0,10.44281602,-83.78480597,a,55.8,231.64,221.64,445.56,492.19,351,185.87,185.87,Madison Azzara
20170604,HB2010,AF,13,R,J,8,0,10.44281904,-83.78483003,a,54.13,229.19,219.19,444.56,491.54,350.01,183.87,183.87,Madison Azzara
20170604,HB2014,J,9,R,AF,8,0,10.44282499,-83.78478896,a,57.83,232.77,222.77,447.34,493.79,352.79,187.97,187.97,Madison Azzara
20170605,HB2020,AM,7,L,AF,8,0,10.44269297,-83.78700103,b,146.94,67.8,57.8,375.21,447.89,299.69,82.11,82.11,Madison Azzara
20160606,HB2027,AF,7,L,AM,8,0,10.44520302,-83.78536899,r,256.05,103.91,93.91,670.86,731.86,580.33,378.36,378.36,Madison Azzara
20160606,HB2027,AF,13,L,A,8,0,10.44520302,-83.78536899,r,256.05,103.91,93.91,670.86,731.86,580.33,378.36,378.36,Madison Azzara
20180626,HB2249,AM,6,R,AF,8,0,10.44569101,-83.78478301,r,289.71,57.95,47.95,740.03,797.34,647.73,449.16,449.16,Stacy Hill
20180627,HB2252,AF,10,L,AM,8,0,10.44387097,-83.78453398,i,163.77,225.43,215.43,562.71,611.88,468.3,286.77,286.77,Stacy Hill
20180629,HB2254,AF,10,R,AM,8,0,10.44204002,-83.78658,b,66.89,79.68,69.68,303.35,372.51,220.79,7.19,7.19,Stacy Hill
20170627,Hb3011,AF,6,F,U,8,0,10.44428101,-83.78639099,r,198.54,27.82,17.82,552.09,620.34,467.61,254.57,254.57,Zach
20170627,Hb3013,AF,8,L,J,8,0,10.43849297,-83.78655997,a,105.39,160.77,150.77,45.97,0,60.3,272.1,0,Zach
20170627,Hb3013,AF,12,R,U,8,0,10.43849297,-83.78655997,a,105.39,160.77,150.77,45.97,0,60.3,272.1,0,Zach
20170627,Hb3015,AM,2,R,AF,8,0,10.438283,-83.78660699,a,118.56,181.14,171.14,64.06,0,83.9,295.39,0,Zach
20170627,Hb3015,AM,3,R,J,8,0,10.438283,-83.78660699,a,118.56,181.14,171.14,64.06,0,83.9,295.39,0,Zach
20170627,Hb3015,AM,4,R,AF,8,0,10.438283,-83.78660699,a,118.56,181.14,171.14,64.06,0,83.9,295.39,0,Zach
20170627,Hb3015,AM,5,R,AF,8,0,10.438283,-83.78660699,a,118.56,181.14,171.14,64.06,0,83.9,295.39,0,Zach
20170627,Hb3015,AM,6,R,AF,8,0,10.438283,-83.78660699,a,118.56,181.14,171.14,64.06,0,83.9,295.39,0,Zach
20170628,Hb3019,AM,2,R,U,8,0,10.43861903,-83.78626702,a,70.58,161.63,151.63,63.86,7.03,40.07,255.75,7.03,Zach
20170628,Hb3019,AM,4,R,,8,0,10.43861903,-83.78626702,a,70.58,161.63,151.63,63.86,7.03,40.07,255.75,7.03,Zach
20170629,Hb3023,AF,2,R,U,8,0,10.443201,-83.78579001,a,84.9,117.82,107.82,444.84,505.97,354.16,152.71,152.71,Zach
20170629,Hb3023,AF,3,R,U,8,0,10.443201,-83.78579001,a,84.9,117.82,107.82,444.84,505.97,354.16,152.71,152.71,Zach
20170629,Hb3023,AF,4,R,U,8,0,10.443201,-83.78579001,a,84.9,117.82,107.82,444.84,505.97,354.16,152.71,152.71,Zach
20170629,Hb3023,AF,5,R,U,8,0,10.443201,-83.78579001,a,84.9,117.82,107.82,444.84,505.97,354.16,152.71,152.71,Zach
20170629,Hb3023,AF,6,R,U,8,0,10.443201,-83.78579001,a,84.9,117.82,107.82,444.84,505.97,354.16,152.71,152.71,Zach
20170629,Hb3023,AF,7,R,U,8,0,10.443201,-83.78579001,a,84.9,117.82,107.82,444.84,505.97,354.16,152.71,152.71,Zach
20170702,Hb3035,AM,3,R,U,8,0,10.44047596,-83.78639602,b,59.95,41.8,31.8,136.83,199.51,46.75,55.47,46.75,Zach
20170702,Hb3038,AM,16,R,J,8,0,10.438915,-83.78656902,a,100.71,117.07,107.07,26.77,27.54,24.65,225.43,24.65,Zach
20170703,Hb3042,AM,7,S,AF,8,0,10.44372898,-83.784509,i,152.08,229.53,219.53,549.91,598.11,455.42,276.79,276.79,Zach
20170703,Hb3043,AF,4,R,U,8,0,10.44387097,-83.78447698,i,167.07,231.66,221.66,565.5,614.04,471.03,290.83,290.83,Zach
20170703,Hb3043,AF,5,F,J,8,0,10.44387097,-83.78447698,i,167.07,231.66,221.66,565.5,614.04,471.03,290.83,290.83,Zach
20170705,Hb3045,AM,2,R,U,8,0,10.442928,-83.78637901,r,111.09,85.26,75.26,403.27,470.71,317.96,107.78,107.78,Zach
20170705,Hb3045,AM,8,R,U,8,0,10.442928,-83.78637901,r,111.09,85.26,75.26,403.27,470.71,317.96,107.78,107.78,Zach
20170705,Hb3046,J,4,R,AF,8,0,10.44240799,-83.78645796,a,80.4,114.57,104.57,345.14,413.14,260.56,50,50,Zach
20170705,Hb3047,AM,16,R,U,8,0,10.44239097,-83.78660196,b,91.94,100.1,90.1,341.89,411.37,259.66,44.3,44.3,Zach
20170707,Hb3056,AF,7,R,AM,8,0,10.43924499,-83.78712198,b,164.06,64.78,54.78,1.56,87.66,63.63,198.95,1.56,Zach
20170710,Hb3063,AM,3,R,AF,8,0,10.44748398,-83.78485903,i,210.83,114.98,104.98,929.24,989.96,838.67,636.69,636.69,Zach
20170714,Hb3074,AF,2,R,AM,8,0,10.44191597,-83.78717202,b,117.78,19.66,9.66,289.64,365.96,223.38,24.06,24.06,Zach
20170715,Hb3076,AM,15,L,AM,8,0,10.44444798,-83.78712701,r,118.87,31.59,21.59,569.4,642.34,492.85,275.8,275.8,Zach
20170715,Hb3077,AF,5,R,AM,8,0,10.445157,-83.78726103,b,68.49,31.5,21.5,648.22,721.9,572.63,355.59,355.59,Zach
20170726,Hb3101,AM,15,R,AF,8,0,10.44228201,-83.78628697,a,57.06,121.05,111.05,333.95,399.58,246.73,42.39,42.39,Zach
20170727,Hb3102,AF,7,L,AF,8,0,10.44330401,-83.78602001,r,110.25,90.53,80.53,450.41,514.36,361.74,158.17,158.17,Zach
20170729,Hb3110,J,16,L,AM,8,0,10.44329898,-83.78644799,r,144.36,54.71,44.71,443.33,511.69,359.06,146.14,146.14,Zach
20170731,Hb3119,AM,2,R,AF,8,0,10.44445904,-83.78732901,b,98.72,44.38,34.38,571.45,646.25,498.18,280.73,280.73,Zach
20170731,Hb3119,AM,5,R,AF,8,0,10.44445904,-83.78732901,b,98.72,44.38,34.38,571.45,646.25,498.18,280.73,280.73,Zach
20170731,Hb3119,AM,6,R,AF,8,0,10.44445904,-83.78732901,b,98.72,44.38,34.38,571.45,646.25,498.18,280.73,280.73,Zach
20170731,Hb3119,AM,7,R,J,8,0,10.44445904,-83.78732901,b,98.72,44.38,34.38,571.45,646.25,498.18,280.73,280.73,Zach
20170731,Hb3119,AM,8,R,J,8,0,10.44445904,-83.78732901,b,98.72,44.38,34.38,571.45,646.25,498.18,280.73,280.73,Zach
20170801,Hb3121,AF,4,R,AF,8,0,10.44424203,-83.78431002,i,211.58,194.89,184.89,610.38,658.9,515.93,334.04,334.04,Zach
20170801,Hb3121,AF,5,R,AF,8,0,10.44424203,-83.78431002,i,211.58,194.89,184.89,610.38,658.9,515.93,334.04,334.04,Zach
20170801,Hb3121,AF,10,R,AF,8,0,10.44424203,-83.78431002,i,211.58,194.89,184.89,610.38,658.9,515.93,334.04,334.04,Zach
20170801,Hb3121,AF,11,R,AF,8,0,10.44424203,-83.78431002,i,211.58,194.89,184.89,610.38,658.9,515.93,334.04,334.04,Zach
20170801,Hb3121,AF,12,R,AF,8,0,10.44424203,-83.78431002,i,211.58,194.89,184.89,610.38,658.9,515.93,334.04,334.04,Zach
20170801,Hb3122,AF,9,L,AF,8,0,10.44428797,-83.78427104,i,218.14,189.58,179.58,616.83,665.16,522.37,340.68,340.68,Zach
20170803,Hb3130,AM,7,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,8,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,9,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,10,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,11,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,12,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,13,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,14,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170803,Hb3130,AM,15,R,U,8,0,10.44746102,-83.78487404,i,210.96,112.2,102.2,926.39,987.17,835.86,633.84,633.84,Zach
20170805,Hb3132,J,3,R,AF,8,0,10.43630596,-83.78628898,i,155.57,118.74,108.74,284.51,181.92,295.87,511.49,181.92,Zach
20170805,Hb3132,J,11,R,AF,8,0,10.43630596,-83.78628898,i,155.57,118.74,108.74,284.51,181.92,295.87,511.49,181.92,Zach
20170805,Hb3133,AM,1,R,AF,8,0,10.43624503,-83.78598296,i,127.29,149.14,139.14,299.51,190.17,304.42,518.29,190.17,Zach
20170805,Hb3133,AM,16,R,AF,8,0,10.43624503,-83.78598296,i,127.29,149.14,139.14,299.51,190.17,304.42,518.29,190.17,Zach
20170806,Hb3140,AF,13,R,J,8,0,10.44539798,-83.78564701,r,218.75,69.81,59.81,685.58,748.99,596.64,392.4,392.4,Zach
20170809,Hb3158,AM,12,F,AF,8,0,10.44326001,-83.78612897,r,115.68,83.38,73.38,443.5,508.56,355.77,150.81,150.81,Zach
20170809,Hb3158,AM,15,R,AF,8,0,10.44326001,-83.78612897,r,115.68,83.38,73.38,443.5,508.56,355.77,150.81,150.81,Zach
20170809,Hb3158,AM,16,R,AF,8,0,10.44326001,-83.78612897,r,115.68,83.38,73.38,443.5,508.56,355.77,150.81,150.81,Zach
20170811,Hb3162,AM,10,L,AF,8,0,10.44311198,-83.78462601,a,92.68,235.4,225.4,483.75,529.89,389.2,220.98,220.98,Zach
20180708,HB3238,AM,5,F,AM,8,0,10.43929202,-83.78558599,a,8.12,155.3,145.3,130.96,101.14,34,191,34,Alyssa MacAusland
20180710,hb3247,AM,3,L,AF,8,0,10.44162202,-83.78664404,b,53.7,46.79,36.79,256.72,326.52,175.83,0,0,Alyssa MacAusland
20180729,HB3504,AF,8,R,AF,8,0,10.443259,-83.78525902,a,72.82,165.17,155.17,468.75,523.65,375.33,184.65,184.65,Jenna
20180730,HB3508,AF,9,F,A,8,0,10.44289296,-83.78492801,a,52.05,215.81,205.81,446.69,495.48,352.19,180.01,180.01,Jenna
20180801,HB3523,AF,1,F,AM,8,0,10.438268,-83.78539396,a,6.18,249.54,239.54,167.03,70.49,119.46,305.48,70.49,Jenna
20180802,HB3527,AF,10,R,AF,8,0,10.43656102,-83.78639502,i,155.81,111.36,101.36,254.6,154.7,267.92,483.81,154.7,Jenna
20180802,HB3527,AF,11,R,AF,8,0,10.43656102,-83.78639502,i,155.81,111.36,101.36,254.6,154.7,267.92,483.81,154.7,Jenna
20180802,HB3527,AF,12,R,AF,8,0,10.43656102,-83.78639502,i,155.81,111.36,101.36,254.6,154.7,267.92,483.81,154.7,Jenna
20180804,HB3532,AF,1,R,J,8,0,10.444941,-83.78660096,r,143.37,40.47,30.47,623.64,693.38,541.14,325.83,325.83,Jenna
20180804,HB3532,AF,2,R,J,8,0,10.444941,-83.78660096,r,143.37,40.47,30.47,623.64,693.38,541.14,325.83,325.83,Jenna
20180607,HB4201,J,2,L,AF,8,0,10.44372696,-83.78625504,r,162.17,44.58,34.58,492.63,559.42,406.57,196.76,196.76,DORIAN
20180607,HB4201,J,3,F,AF,8,0,10.44372696,-83.78625504,r,162.17,44.58,34.58,492.63,559.42,406.57,196.76,196.76,DORIAN
20180607,HB4203,AF,16,R,AM,8,0,10.44473003,-83.78670196,r,144.85,22.48,12.48,600.01,670.3,518.45,302.43,302.43,DORIAN
20180608,HB4208,AF,12,F,AM,8,0,10.44227103,-83.78664002,b,87.39,89.74,79.74,328.4,398.23,246.89,30.59,30.59,DORIAN
20180618,HB4252,AF,8,R,J,8,0,10.43898901,-83.78730898,b,181.76,94.62,84.62,21.38,82.67,97.88,232.5,21.38,DORIAN
20180620,HB4254,J,15,R,AF,8,0,10.44501501,-83.78666097,r,133.68,30.58,20.58,631.62,701.69,549.64,333.93,333.93,DORIAN
20180620,HB4254,J,16,R,AF,8,0,10.44501501,-83.78666097,r,133.68,30.58,20.58,631.62,701.69,549.64,333.93,333.93,DORIAN
20180620,HB4255,AM,13,R,J,8,0,10.44497402,-83.78670196,r,131.91,29.15,19.15,626.99,697.28,545.38,329.42,329.42,DORIAN
20180626,HB4268,AF,14,L,J,8,0,10.436773,-83.78771902,r,167.61,6.12,-3.88,241.09,193.07,287.84,479.67,193.07,DORIAN
20180626,HB4268,AF,15,R,J,8,0,10.436773,-83.78771902,r,167.61,6.12,-3.88,241.09,193.07,287.84,479.67,193.07,DORIAN
20180626,HB4268,AF,16,R,J,8,0,10.436773,-83.78771902,r,167.61,6.12,-3.88,241.09,193.07,287.84,479.67,193.07,DORIAN
20180703,HB4271,AF,10,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180703,HB4271,AF,11,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180703,HB4271,AF,12,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180703,HB4271,AF,13,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180703,HB4271,AF,14,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180703,HB4271,AF,15,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180703,HB4271,AF,16,R,AM,8,0,10.44302397,-83.78464596,a,84.37,237.1,227.1,474.21,520.06,379.67,213.39,213.39,DORIAN
20180707,HB4279,AM,8,R,AF,8,0,10.44345296,-83.78511996,a,96.26,171.18,161.18,494.3,548.29,400.66,210.96,210.96,DORIAN
20180707,HB4279,AM,9,R,AF,8,0,10.44345296,-83.78511996,a,96.26,171.18,161.18,494.3,548.29,400.66,210.96,210.96,DORIAN
20180607,HB5278,AM,14,F,AF,8,0,10.44308097,-83.78628404,r,114.84,84.35,74.35,421.36,487.9,335.05,126.8,126.8,Elizabeth Coggeshall
20180609,HB5293,AM,1,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,2,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,3,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,4,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,7,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,8,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,9,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,10,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,11,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,12,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,13,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,14,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
20180609,HB5293,AM,15,R,A,8,0,10.44323201,-83.78577601,a,86.68,117.21,107.21,448.54,509.59,357.82,156.45,156.45,Elizabeth Coggeshall
