"","ID","RestPct","MovingPct","FeedingPct","AvgNumNN","AvgDistNN","RivDist","AnthDist","nObs"
"941","HB4204",62.5,18.75,0,0,6,389.37,70.15,16
"942","HB4205",87.5,6.25,0,1.3125,3.30769230769231,397.18,72.75,16
"943","HB4206",25,37.5,37.5,1.125,2.64285714285714,92.62,103.78,16
"944","HB4207",37.5,0,43.75,0.307692307692308,5.2,102.81,77.25,16
"945","HB4208",37.5,6.25,37.5,0.214285714285714,5.75,89.74,87.39,16
"946","HB4209",18.75,37.5,12.5,0.583333333333333,4.4,88.71,7.11,16
"947","HB4210",100,0,0,0.8125,0.692307692307692,93.8,17.01,16
"948","HB4211",100,0,0,2.5,0.78125,93.59,20.06,16
"949","HB4212",100,0,0,0.75,0,95.82,19.89,16
"950","HB4213",81.25,18.75,0,0.4375,3,79.56,44.95,16
"951","HB4214",12.5,12.5,56.25,1.4,4,197.43,210.34,16
"952","HB4215",75,12.5,0,1.14285714285714,0.75,201.84,205.75,16
"953","HB4216",81.25,0,0,0.533333333333333,0,204.25,205.89,16
"954","HB4217",68.75,0,6.25,1.9,2.9,200.43,178.2,16
"955","HB4218",37.5,31.25,0,0.727272727272727,4,189.9,201.17,16
"956","HB4219",37.5,31.25,0,0.166666666666667,4,170.34,191.38,16
"957","HB4220",37.5,18.75,18.75,0.5,4.2,60.27,138.9,16
"958","HB4221",25,25,12.5,0.4,4.7,63.03,135.8,16
"959","HB4222",100,0,0,0,NA,63.68,134.96,16
"960","HB4223",87.5,6.25,6.25,0,NA,60.86,138.26,16
"961","HB4224",81.25,6.25,0,0.785714285714286,2.3125,85.76,74.45,16
"962","HB4225",31.25,43.75,12.5,0.6875,2.8125,119.51,78.94,16
"963","HB4226",12.5,37.5,50,0.5,4,121,77.31,16
"964","HB4227",6.25,18.75,62.5,0.5,4.57142857142857,122.4,76.67,16
"965","HB4228",68.75,6.25,0,0.0833333333333333,5,102.54,48.24,16
"966","HB4229",18.75,12.5,0,0.5,3.5,117.58,40.83,16
"967","HB4230",75,6.25,0,0.125,3,130.44,30.25,16
"968","HB4231",37.5,31.25,31.25,0.375,4.66666666666667,136.77,22.81,16
"969","HB4232",68.75,31.25,0,0.6875,1,106.95,27,16
"970","HB4233",93.75,6.25,0,2.375,1.96875,102.11,33.23,16
"971","HB4234",62.5,25,0,0.866666666666667,1.5,106.6,22.76,16
"972","HB4235",25,43.75,0,1.18181818181818,3.66666666666667,34.42,61.09,16
"973","HB4236",62.5,25,0,0.428571428571429,4,86.01,174.09,16
"974","HB4237",37.5,18.75,12.5,1,0.909090909090909,89.68,179.78,16
"975","HB4238",100,0,0,1,0.821428571428571,92.59,183.14,16
"976","HB4239",100,0,0,1,0,87.79,175.89,16
"977","HB4240",37.5,12.5,31.25,0.0769230769230769,5,34.95,144.93,16
"978","HB4241",62.5,25,0,0.0714285714285714,3,42.26,154.91,16
"979","HB4242",68.75,12.5,18.75,0.625,3.7,26.58,149.3,16
"980","HB4243",37.5,6.25,56.25,1.25,1.40625,32.3,155.74,16
"981","HB4244",81.25,18.75,0,0.875,1.625,20.64,87.14,16
"982","HB4245",12.5,50,25,1.78571428571429,1.76923076923077,27.42,84.55,16
"983","HB4246",100,0,0,0,7,87.31,246.84,16
"984","HB4247",56.25,6.25,0,3.16666666666667,0.590909090909091,134.95,107.77,16
"985","HB4248",100,0,0,1.9375,4.75,145.79,135.37,16
"986","HB4249",50,18.75,0,0.125,3,131.02,140.23,16
"987","HB4250",6.25,25,37.5,0.818181818181818,4.125,89.15,114.93,16
"988","HB4251",37.5,31.25,0,0.454545454545455,0.2,115.84,171.86,16
"989","HB4252",75,18.75,0,0.733333333333333,4.72222222222222,94.62,181.76,16
"990","HB4253",56.25,0,43.75,0.5,1.375,34.57,137.61,16
"991","HB4254",87.5,0,0,0.875,2.84375,30.58,133.68,16
"992","HB4255",93.75,6.25,0,0,8.75,29.15,131.91,16
"993","HB4256",0,6.25,75,1.33333333333333,2.75,27.53,130.69,16
"994","HB4257",75,12.5,6.25,0.8125,1.58333333333333,75.83,122.24,16
"995","HB4258",18.75,0,62.5,2.18181818181818,2.81818181818182,7.35,164.97,16
"996","HB4259",100,0,0,1,0.125,63.05,157.4,16
"997","HB4260",68.75,18.75,0,3.26666666666667,1,7.74,159.55,16
"998","HB4261",31.25,43.75,25,0,NA,15.13,80.1,16
"999","HB4262",50,0,43.75,0.4375,1.14285714285714,62.75,309.44,16
"1000","HB4263",100,0,0,0,10,124.05,45.68,16
"1001","HB4264",81.25,0,12.5,2.6,0,121.2,46.52,16
"1002","HB4265",43.75,25,0,1.81818181818182,3.27777777777778,46.92,36.41,16
"1003","HB4266",50,25,0,1.75,2.08333333333333,27.55,59.87,16
"1004","HB4267",68.75,25,0,0.733333333333333,2.72727272727273,58.04,280.04,16
"1005","HB4268",50,6.25,37.5,0.2,6.28571428571429,6.12,167.61,16
"1006","HB4269",37.5,25,12.5,0.0714285714285714,4,235.27,116.16,16
"1007","HB4270",100,0,0,0.0625,9.54545454545454,251.75,75.02,16
"1008","HB4271",100,0,0,0,9.125,237.1,84.37,16
"1009","HB4272",100,0,0,1,0.5,236.78,82.35,16
"1010","HB4273",87.5,0,0,0,10,236.83,90.08,16
"1011","HB4274",100,0,0,2.125,0.03125,129.49,151.14,16
"1012","HB4275",100,0,0,1.875,4.75,123.03,156.78,16
"1013","HB4276",100,0,0,1,0.0625,138.02,70.39,16
"1014","HB4277",100,0,0,2.625,2.0625,126.87,83.76,16
"1015","HB4278",100,0,0,2,1.73333333333333,121.86,88.25,16
"1016","HB4279",31.25,18.75,31.25,0,8.83333333333333,171.18,96.26,16
"1017","HB4280",93.75,6.25,0,1.125,0.65625,178.67,88.46,16
"1018","HB4281",81.25,12.5,0,1.33333333333333,0.8,180.92,85.95,16
"1019","HB5201",50,37.5,12.5,4,2,70.33,129.03,16
"1020","HB5202",81.25,6.25,12.5,4.1875,1.375,110.84,87.11,16
"1021","HB5203",68.75,6.25,0,4.4375,0.28125,107.12,95.47,16
"1022","HB5204",50,18.75,25,4.125,0.96875,107.5,90.75,16
"1023","HB5205",31.25,68.75,0,3.375,1.53125,106.24,96.54,16
"1024","HB5206",68.75,25,0,3.875,0.75,53.58,166.65,16
"1025","HB5207",37.5,18.75,6.25,6,0.25,74.21,134.78,16
"1026","HB5208",12.5,25,62.5,4.4375,1.0625,92.14,229.78,16
"1027","HB5209",93.75,6.25,0,3.875,0.84375,22.69,193.55,16
"1028","HB5210",87.5,12.5,0,3,0.59375,1.35,153.94,16
"1029","HB5211",87.5,6.25,6.25,3.5,0.34375,11.68,160.08,16
"1030","HB5212",100,0,0,1,0,20.64,169.1,16
"1031","HB5213",100,0,0,3.375,0.75,95.61,76.9,16
"1032","HB5214",50,0,37.5,4.46666666666667,1.86666666666667,93.05,68.41,16
"1033","HB5215",81.25,6.25,0,2,4.25,92.42,70.86,16
"1034","HB5216",50,12.5,6.25,2.14285714285714,2.42857142857143,154.78,275.3,16
"1035","HB5217",75,6.25,0,4.30769230769231,1.84615384615385,171.62,247.21,16
"1036","HB5218",50,31.25,12.5,1.25,1.5,90.08,107.93,16
"1037","HB5219",81.25,18.75,0,1.625,3.125,85.66,110.87,16
"1038","HB5220",87.5,12.5,0,1,7.8125,128.01,125.8,16
"1039","HB5221",25,12.5,62.5,8.9375,1.71875,48.19,33.58,16
"1040","HB5222",62.5,6.25,31.25,4.4375,2.03125,87.26,71.67,16
"1041","HB5223",18.75,12.5,25,3.53846153846154,1,95.07,77.86,16
"1042","HB5224",93.75,0,0,1.625,3.625,96.68,74.15,16
"1043","HB5225",68.75,18.75,12.5,3.4375,1.0625,111.88,85.4,16
"1044","HB5226",62.5,0,37.5,3.4375,1.0625,91.12,70.02,16
"1045","HB5227",100,0,0,1.8125,1.375,95.71,80.44,16
"1046","HB5228",37.5,62.5,0,5.25,1.46875,63.83,76.39,16
"1047","HB5229",62.5,37.5,0,2.4375,2.4375,28.64,69.4,16
"1048","HB5230",93.75,6.25,0,1,2.125,32.88,349.93,16
"1049","HB5231",12.5,43.75,18.75,0.333333333333333,7.58333333333333,24.39,356.18,16
"1050","HB5232",12.5,25,62.5,5.0625,1.125,31.42,349.32,16
"1051","HB5233",100,0,0,1,3,181.65,48.07,16
"1052","HB5234",100,0,0,1,3.8125,181.12,49.28,16
"1053","HB5235",56.25,31.25,12.5,4,0.75,128.62,147.71,16
"1054","HB5236",31.25,68.75,0,0.9375,6.34375,125.02,151.4,16
"1055","HB5237",81.25,18.75,0,3.4375,1.78125,112.63,26.32,16
"1056","HB5238",18.75,18.75,56.25,1.9375,1.25,0.02,170.17,16
"1057","HB5239",93.75,6.25,0,2,2.75,4.12,180.41,16
"1058","HB5240",75,18.75,6.25,2.25,2,0.23,178.03,16
"1059","HB5241",100,0,0,2.5,0.5625,72.28,86.52,16
"1060","HB5242",87.5,12.5,0,2.25,0.71875,43.75,86.82,16
"1061","HB5243",56.25,12.5,0,5.14285714285714,0.642857142857143,69.36,57.05,16
"1062","HB5244",31.25,56.25,0,3.14285714285714,1.78571428571429,111.6,79.87,16
"1063","HB5245",37.5,62.5,0,3.75,1,34.28,70.81,16
"1064","HB5246",56.25,6.25,37.5,4.75,2.375,20.79,102.78,16
"1065","HB5247",68.75,18.75,12.5,4.875,0.75,22.26,104.85,16
"1066","HB5248",18.75,43.75,0,2.81818181818182,1.04545454545455,24.88,96.81,16
"1067","HB5249",81.25,6.25,6.25,1.93333333333333,4.3,14.68,86.27,16
"1068","HB5250",100,0,0,0,NA,154.08,78.39,16
"1069","HB5251",43.75,18.75,0,1.6875,1.375,141.97,228.68,16
"1070","HB5252",50,25,12.5,1.125,2.42857142857143,186.56,209.32,16
"1071","HB5253",25,25,50,2.5625,1.71875,122.58,74.26,16
"1072","HB5254",100,0,0,2,3,108.36,95.6,16
"1073","HB5255",100,0,0,0,NA,108.5,93.52,16
"1074","HB5256",81.25,18.75,0,1,3.5625,129.5,69.33,16
"1075","HB5257",37.5,25,25,0.928571428571429,5.28571428571429,180.4,14.44,16
"1076","HB5258",6.25,87.5,0,3.66666666666667,1.53333333333333,65.13,133.61,16
"1077","HB5259",43.75,25,12.5,3.6,2.30769230769231,85.14,186.36,16
"1078","HB5260",50,25,6.25,4.53846153846154,0.346153846153846,66.28,180.42,16
"1079","HB5261",12.5,12.5,68.75,1.4,0.7,88.91,47.07,16
"1080","HB5262",56.25,18.75,6.25,1.5,5.08333333333333,97.85,53.47,16
"1081","HB5263",56.25,18.75,25,0,NA,146.71,95.64,16
"1082","HB5264",100,0,0,3.625,0.78125,87.01,75.21,16
"1083","HB5265",100,0,0,4,0.5,105.15,88.6,16
"1084","HB5266",100,0,0,4,0,105.32,84.65,16
"1085","HB5267",100,0,0,4,1,108.42,79.31,16
"1086","HB5268",93.75,6.25,0,0,NA,98.69,100.13,16
"1087","HB5269",43.75,25,31.25,1.3125,3.66666666666667,91.34,105.56,16
"1088","HB5270",93.75,0,0,2.9375,1.5625,97.59,99.49,16
"1089","HB5271",56.25,37.5,0,1.86666666666667,1.33333333333333,169.82,75.91,16
"1090","HB5272",100,0,0,1.0625,6.88888888888889,23.13,102.78,16
"1091","HB5273",50,25,0,2.25,1.08333333333333,34.41,88.1,16
"1092","HB5274",75,25,0,2.125,4.125,111.64,89.59,16
"1093","HB5275",18.75,62.5,0,1.23076923076923,2,85.84,122.83,16
"1094","HB5276",87.5,12.5,0,0.5625,5,15.83,106.15,16
"1095","HB5277",68.75,6.25,0,2.07142857142857,3.64285714285714,24.07,94.64,16
"1096","HB5278",75,12.5,12.5,0.4375,7.625,84.35,114.84,16
"1097","HB5279",81.25,6.25,12.5,1.9375,2.3125,71.9,126.96,16
"1098","HB5280",100,0,0,3,3,80.84,118.29,16
"1099","HB5281",100,0,0,1,0,85.49,112.67,16
"1100","HB5282",37.5,18.75,37.5,2.26666666666667,1.26666666666667,50.66,150.28,16
"1101","HB5283",93.75,6.25,0,1,4.38461538461539,298.78,238.03,16
"1102","HB5284",6.25,18.75,75,1.9375,2.58333333333333,375.74,195.3,16
"1103","HB5285",93.75,0,6.25,0,NA,67.8,44.05,16
"1104","HB5286",18.75,0,81.25,3.0625,1.3125,33.94,76.47,16
"1105","HB5287",62.5,6.25,25,2.13333333333333,3.53333333333333,33.23,90.52,16
"1106","HB5288",93.75,6.25,0,1.5625,1.75,393.96,65.31,16
"1107","HB5289",75,25,0,2.3125,1.8125,391.1,78.06,16
"1108","HB5290",18.75,37.5,37.5,2.93333333333333,1.46153846153846,94.95,101.38,16
"1109","HB5291",68.75,0,31.25,1.875,1.875,127.15,81.89,16
"1110","HB5292",100,0,0,2.875,2.64285714285714,126.52,81.21,16
"1111","HB5293",100,0,0,0,8.125,117.21,86.68,16
"1112","HB5294",100,0,0,0.375,0.6,117.27,86.73,16
"1113","HB5295",100,0,0,2,5,141.08,70.77,16
"1114","HB5296",62.5,12.5,12.5,2.35714285714286,1.14285714285714,138.66,72.07,16
"1115","HB5297",18.75,50,31.25,0,NA,71.51,127.68,16
"1116","HB5298",43.75,37.5,18.75,2,0.75,103.24,80.37,16
"1117","HB5299",37.5,62.5,0,1.9375,1.73076923076923,33.96,75.03,16
"1118","HB5300",43.75,0,56.25,3,0.84375,97.96,47.74,16
"1119","HB5301",12.5,12.5,75,2.25,2.15625,94.1,53.42,16
"1120","HB5302",43.75,37.5,12.5,2.46666666666667,1.36666666666667,130.59,14.68,16
"1121","HB5303",81.25,12.5,6.25,1.9375,2.5625,28.98,148.05,16
"1122","HB5304",56.25,12.5,25,1,4.5,70.73,127.97,16
"1123","HB5305",56.25,6.25,37.5,1.3125,0.5625,70.88,128.01,16
"1124","HB5306",50,6.25,31.25,1.21428571428571,5.10714285714286,167.26,102.36,16
"1125","HB5307",100,0,0,2,0.25,106.11,71.73,16
"1126","HB5308",81.25,6.25,12.5,0.375,4.5,93.33,104.53,16
"1127","HB5309",81.25,6.25,12.5,1.25,4.64285714285714,114.39,85.04,16
"1128","HB5310",50,18.75,25,1.73333333333333,3.26666666666667,91.02,105.5,16
"1129","HB5311",43.75,12.5,43.75,2,4.59375,98.98,49.22,16
"1130","HB5312",31.25,6.25,6.25,2.75,3.125,50.39,33.07,16
"1131","HB5313",43.75,6.25,6.25,1.93333333333333,4.46666666666667,124.63,36.07,16
"1132","HB5314",12.5,31.25,31.25,2.86666666666667,0.533333333333333,156.55,4.59,16
"1133","HB5315",43.75,25,31.25,1.5625,1.21875,100.33,40.01,16
"1134","HB5316",75,25,0,1,2.875,206.81,210.05,16
"1135","HB5317",62.5,18.75,0,1.15384615384615,1.42307692307692,213.9,211.27,16
"1136","HB5318",100,0,0,0,NA,96.95,100.51,16
"1137","HB5319",100,0,0,1,0,100.87,95.63,16
"1138","HB5320",93.75,0,0,5,1.73333333333333,30.47,86.33,16
"1139","HB5321",43.75,18.75,6.25,0.545454545454545,1.91666666666667,153.38,7.32,16
"1140","HB5322",12.5,12.5,75,3.5,1.53125,41.54,93.41,16
"1141","HB5323",68.75,31.25,0,2.9375,1.53125,33.55,89.31,16
"1142","HB5324",93.75,6.25,0,2.0625,3.1875,32.11,77.65,16
"1143","HB5325",100,0,0,1,3.5,18.58,89.19,16
"1144","HB5326",100,0,0,1,0.375,90.01,108.61,16
"1145","HB5327",100,0,0,1,0,86.2,112.1,16
"1146","HB5328",87.5,12.5,0,3.75,0.9375,122.96,75.68,16
"1147","HB5329",56.25,25,18.75,3.375,1.28125,128.44,70.2,16
"1148","HB5330",56.25,31.25,6.25,1.375,6.73333333333333,129.93,68.72,16
"1149","HB5331",56.25,37.5,6.25,0.625,8.4375,93.22,105.64,16
"1150","HB5332",81.25,18.75,0,0.9375,3.5625,18.22,89.67,16
"1151","HB5333",25,31.25,43.75,2.5625,1.125,114.5,85.21,16
"1152","HB5334",25,56.25,18.75,0,NA,30.95,80.92,16
"1153","HB5335",100,0,0,0.1875,5.6875,87.91,251.87,16
"1154","HB5336",75,6.25,18.75,0,NA,102.19,33.45,16
"1155","HB5337",100,0,0,2.4375,0.6875,116.89,84.29,16
"1156","HB5338",100,0,0,2.5,2.8,150.03,138.92,16
"1157","HB5339",100,0,0,1,2.125,161.92,107.87,16
"1158","HB5340",68.75,25,6.25,0.9375,5.1875,145.68,103.17,16
"1159","HB5341",81.25,18.75,0,1.1875,1.875,109.79,127.75,16
"1160","HB5342",100,0,0,0.1875,10.25,107.83,173.94,16
"1161","HB5343",81.25,18.75,0,1.375,4.15625,97.48,181.21,16
"1162","HB5344",87.5,12.5,0,0,13,427.67,134.65,16
"1163","HB5345",25,62.5,12.5,0,13,487.52,117.13,16
"1164","HB5346",81.25,12.5,0,0,11.25,488.29,116.43,16
"1165","HB5347",93.75,6.25,0,0.6875,7.3125,481.09,127.25,16
"1166","HB5348",75,25,0,2.875,0.8125,473.13,133.28,16
"1167","HB5349",68.75,12.5,18.75,1.25,3.42857142857143,26.88,141.04,16
"1168","HB5350",100,0,0,2.53333333333333,1.06666666666667,27.14,129.45,15
"1169","HB5351",100,0,0,3.17647058823529,0.529411764705882,26.5,133.19,17
"1170","HB5352",56.25,6.25,37.5,2.4375,2.1875,29.71,131.74,16
"1171","HB5353",62.5,6.25,31.25,0.4375,7.6875,17.1,146.95,16
"1172","HB5354",0,18.75,75,1.73333333333333,2.06666666666667,33.5,140.35,16
"1173","HB5355",56.25,12.5,31.25,1.4375,1.84375,6.74,166.81,16
"1174","HB5356",75,12.5,0,1.375,1.21875,1.32,156.2,16
"1175","HB5357",37.5,31.25,0,1.83333333333333,0.75,29.71,145.4,16
"1176","HB5358",81.25,12.5,0,0.5625,10.2,50.9,319.9,16
"1177","HB5359",56.25,31.25,0,1.35714285714286,3.71428571428571,39.87,341.99,16
"1178","HB5360",100,0,0,0.8125,2.65625,42.25,339.4,16
"1179","HB5361",81.25,18.75,0,0.0625,12.25,39.61,341.92,16
"1180","HB5362",75,25,0,0.9375,5.6875,38.38,343.05,16
"1181","HB5363",81.25,18.75,0,0.5,9,38.83,343.26,16
"1182","HB5364",68.75,6.25,25,1.75,3.3125,63.27,317.76,16
"1183","HB5365",43.75,6.25,50,0.125,11.625,10.53,393.43,16
"1184","HB5366",93.75,6.25,0,1.25,7.1875,64.95,288.37,16
"1185","HB5367",100,0,0,1,0,107.12,68.38,16
"1186","HB5368",100,0,0,1,0,105.96,64.45,16
"1187","HB5369",50,25,18.75,1.0625,6.84375,119.33,41.36,16
"1188","HB5370",100,0,0,1.375,3.46875,110.33,9.47,16
"1189","HB5371",81.25,18.75,0,3.25,0.875,70.83,15.35,16
"1190","HB5372",43.75,31.25,6.25,1.76923076923077,5.38461538461539,54.58,28.71,16
"1191","HB5373",100,0,0,0,NA,32.85,335.45,16
"1192","HB5374",93.75,0,0,3.26666666666667,3.06666666666667,41.97,139.78,16
"1193","HB5375",100,0,0,3,1,112.36,59.09,16
"1194","HB5376",100,0,0,3,0,117.24,53.95,16
"1195","HB5377",100,0,0,3,0,117.04,54.79,16
"1196","HB5378",81.25,18.75,0,0.25,9.875,120.26,53.56,16
"1197","HB5379",56.25,31.25,12.5,2.0625,3.1875,442.63,161.95,16
"1198","HB5380",37.5,31.25,31.25,0.8125,3.32142857142857,365.05,205.33,16
"1199","HB5381",62.5,25,0,1.07142857142857,3.30769230769231,39.24,131.24,16
"1200","HB5382",43.75,37.5,0,2.15384615384615,2.23076923076923,54.48,314.81,16
"1201","HB5383",100,0,0,1.9375,3.3125,80.03,212.71,16
"1202","HB5384",68.75,31.25,0,0.3125,10.125,95.27,199.86,16
"1203","HB5385",37.5,25,37.5,1.3125,4.15625,111.78,129.06,16
"1204","HB5386",62.5,37.5,0,1.0625,6.3125,143.31,102.06,16
"1205","HB5387",87.5,12.5,0,0.5,8.125,171.17,227.37,16
"1206","HB5388",100,0,0,0,12.3125,56.31,299.25,16
"1207","HB5389",100,0,0,2,4,44.72,302.98,16
"1208","HB5390",93.75,6.25,0,0.5,9.1875,53.98,292.08,16
"1209","HB5391",81.25,12.5,6.25,0.25,7.6875,66.47,284.66,16
"1210","HB5392",31.25,31.25,37.5,0.875,8.125,38.89,304.55,16
"1211","HB5393",81.25,18.75,0,0.6875,5.28125,25.35,83.6,16
"1212","HB5394",87.5,0,12.5,2.25,1.6875,80.16,63.64,16
"1213","HB5395",43.75,31.25,0,0.5625,6,42.25,339.4,16
"1214","HB6001",37.5,18.75,25,0.818181818181818,3.6,195.66,214.28,16
"1215","HB6002",37.5,12.5,43.75,1.13333333333333,0,184.68,222.76,16
"1216","HB6003",12.5,18.75,56.25,0.8,0.769230769230769,205.41,207.5,16
"1217","HB6004",50,25,12.5,0,10,102.43,369.68,16
"1218","HB6005",56.25,25,12.5,1.46666666666667,3.5,17.65,173.07,16
"1219","HB6006",68.75,18.75,0,1.42857142857143,0,16.56,176.56,16
"1220","HB6007",56.25,18.75,18.75,0.6,2.09090909090909,32.18,90.12,16
"1221","HB6008",87.5,0,6.25,0,11,35.77,61.17,16
"1222","HB6009",18.75,37.5,37.5,0.266666666666667,0,192.06,55.07,16
"1223","HB6010",68.75,0,25,0.2,0,89.57,72.89,16
"1224","HB6011",93.75,0,0,0.333333333333333,0,199.79,30.02,16
"1225","HB6012",87.5,6.25,0,0.266666666666667,0,205.21,35.72,16
"1226","HB6013",37.5,18.75,37.5,0.866666666666667,0,206.35,39.21,16
"1227","HB6014",93.75,0,0,1.4,0,201.52,33.67,16
"1228","HB6015",37.5,37.5,12.5,0.714285714285714,1.44444444444444,207.16,41.7,16
"1229","HB6016",87.5,6.25,0,1.13333333333333,0,202.37,35.55,16
"1230","HB6017",56.25,12.5,25,2.2,0,33.03,138.83,16
"1231","HB6018",37.5,31.25,25,0.466666666666667,7.08333333333333,24.99,130.35,16
"1232","HB6019",12.5,12.5,56.25,1.15384615384615,1.18181818181818,16.81,146.66,16
"1233","HB6020",43.75,18.75,31.25,1.13333333333333,0,25.88,145.52,16
"1234","HB6021",68.75,18.75,6.25,0.266666666666667,11,23.12,153.43,16
"1235","HB6022",62.5,6.25,12.5,1.69230769230769,0,26.04,156.86,16
"1236","HB6023",93.75,0,0,2.6,0,227.73,102.07,16
"1237","HB6024",93.75,0,0,2.86666666666667,0,254.77,142.5,16
"1238","HB6025",81.25,6.25,6.25,1.13333333333333,0,251.9,141.98,16
"1239","HB6026",93.75,0,0,1.66666666666667,0,251.36,142.82,16
"1240","HB6027",93.75,0,0,4.2,0,246.99,130.8,16
"1241","HB6028",87.5,6.25,0,0,13,244.57,129.67,16
"1242","HB6029",68.75,25,0,0.4,9.07142857142857,249.2,141.31,16
"1243","HB6030",0,18.75,62.5,0.153846153846154,10.6363636363636,214.31,185.15,16
"1244","HB6031",100,0,0,0,NA,35.3,59.81,16
"1245","HB6032",100,0,0,0,NA,32.39,62.37,16
"1246","HB6033",100,0,0,0,10,24.37,65.86,16
"1247","HB6034",100,0,0,0,13,27.01,60.93,16
"1248","HB6035",100,0,0,0,13,26.64,64.61,16
"1249","HB6036",100,0,0,0,13,33.08,64.36,16
"1250","HB6037",100,0,0,0,13,29.95,69.64,16
"1251","HB6038",100,0,0,1.8125,0,88.18,176.13,16
"1252","HB6039",93.75,6.25,0,0.0625,12.0714285714286,80.29,167.9,16
"1253","HB6040",62.5,18.75,0,0.846153846153846,4,82.08,169.82,16
"1254","HB6041",87.5,0,12.5,0.5,7.42857142857143,52.52,146.29,16
"1255","HB6042",75,0,0,0.6875,4.0625,57.33,142.49,16
"1256","HB6043",6.25,68.75,18.75,0.666666666666667,4.33333333333333,110.45,322.33,16
"1257","HB6044",25,18.75,50,0.75,5,101.16,324.72,16
"1258","HB6045",31.25,12.5,31.25,0.416666666666667,2.16666666666667,96.52,313.26,16
"1259","HB6046",25,25,18.75,1,0,39.23,304.24,16
"1260","HB6047",100,0,0,0,13,79.51,219.28,16
"1261","HB6048",81.25,6.25,0,0,13,77.45,218.45,16
"1262","HB6049",100,0,0,1.125,0,63.03,135.68,16
"1263","HB6050",93.75,0,0,1.125,0,64.12,134.73,16
"1264","HB6051",100,0,0,0,13,66.91,131.99,16
"1265","HB6052",100,0,0,0,13,49.84,149.3,16
"1266","HB6053",93.75,6.25,0,0.25,0,53.29,145.74,16
"1267","HB6054",68.75,12.5,18.75,0,13,67.38,131.75,16
"1268","HB6055",25,25,50,0.1875,10.8333333333333,191.32,76.84,16
"1269","HB6056",50,25,0,0.2,6.5,192.79,79.67,16
"1270","HB6057",31.25,6.25,56.25,0.25,9.1,91.15,107.58,16
"1271","HB6058",37.5,25,37.5,0,13,88.95,110.3,16
"1272","HB6059",93.75,0,0,1.9375,0,88.18,111.26,16
"1273","HB6060",93.75,0,6.25,1.1875,0,88.29,110.38,16
"1274","HB6061",100,0,0,0,NA,93.69,105.38,16
"1275","HB6062",37.5,6.25,50,1.5,0,96.39,102.71,16
"1276","HB6063",25,12.5,56.25,0.4,5.2,84.54,114.69,16
"1277","HB6064",62.5,6.25,31.25,0.125,11.0666666666667,86.37,112.55,16
"1278","HB6065",75,0,0,1.41666666666667,0,90.53,108.51,16
"1279","HB6066",87.5,12.5,0,0.4375,4.72727272727273,61.79,137.29,16
"1280","HB6067",62.5,12.5,18.75,0.333333333333333,7.58333333333333,61.23,137.73,16
"1281","HB6068",25,37.5,12.5,1.41666666666667,0,65.39,133.25,16
"1282","HB6069",93.75,6.25,0,0,NA,45.72,293.93,16
"1283","HB6070",81.25,12.5,0,0.375,8,183.09,54.59,16
"1284","HB6071",56.25,31.25,0,0.928571428571429,2.6,165.26,32.9,16
"1285","HB6072",43.75,18.75,12.5,0.166666666666667,10.8333333333333,88.63,78.1,16
"1286","HB6073",18.75,43.75,25,1.54545454545455,2.16666666666667,71.67,88.96,16
"1287","HB6074",62.5,12.5,0,0.0833333333333333,10.4,72.56,87.62,16
"1288","HB6075",68.75,31.25,0,0.5,6.54545454545455,61.51,83.5,16
"1289","HB6076",93.75,6.25,0,1.25,0,26.81,90.95,16
"1290","HB6077",56.25,43.75,0,1.125,2.6,24.9,94.26,16
"1291","HB6078",50,12.5,25,0.0714285714285714,11.5555555555556,57.76,172.35,16
"1292","HB6079",93.75,6.25,0,0,13,58.42,167.16,16
"1293","HB6080",43.75,37.5,12.5,0.8,3.71428571428571,52.21,170.31,16
"1294","HB6081",100,0,0,1,0.8125,42.4,170.84,16
"1295","HB6082",100,0,0,1.125,0,49.01,171.25,16
"1296","HB6083",56.25,0,6.25,1.1875,0,461.09,148.04,16
"1297","HB6084",93.75,6.25,0,0.625,8.9375,461.48,147.14,16
"1298","HB6085",100,0,0,1.25,0,457.79,149.71,16
"1299","HB6086",0,37.5,0,0,13,458.42,150.6,16
"1300","HB6087",18.75,12.5,12.5,0.2,9.44444444444444,458.75,113.4,16
"1301","HB6088",43.75,37.5,18.75,1,2.36363636363636,210.41,252.11,16
"1302","HB6089",43.75,6.25,37.5,0.9375,3.71428571428571,205.63,270.82,16
"1303","HB6090",37.5,43.75,0,1,1,198.15,292.02,16
"1304","HB6091",100,0,0,1.125,3.46666666666667,191.68,301.3,16
"1305","HB6092",93.75,6.25,0,1.5625,0,191.61,292.78,16
"1306","HB6093",18.75,12.5,56.25,0.615384615384615,3.54545454545455,135.44,346.93,16
"1307","HB6094",12.5,37.5,37.5,0.692307692307692,4.08333333333333,143.9,341.47,16
"1308","HB6095",25,12.5,56.25,0.266666666666667,8.66666666666667,125.86,345.63,16
"1309","HB6096",62.5,18.75,6.25,0.5,8.66666666666667,114.9,348.15,16
"1310","HB6097",93.75,0,0,0.625,4.875,102.27,335.66,16
"1311","HB6098",6.25,50,25,0.125,0,80.77,368.58,16
"1312","HB6099",56.25,12.5,31.25,0.4375,1.625,50.44,137.14,16
"1313","HB6100",68.75,18.75,12.5,0.375,7.42857142857143,47,133.98,16
